PRODUCTID	PRODUCTNAME	PRODUCTGROUPCODE	PRODUCTGROUPNAME	INSTOCKFLAG	FULLPRICE	ASIN	NodeId
13949		BK	BOOK	Y	495	0007374798	465262
13950		BK	BOOK	Y	495	0007375220	5023
13951		BK	BOOK	Y	9	0007376103	173578
13952		BK	BOOK	Y	10	000737612X	5024
13953		BK	BOOK	Y	6	0007377940	5025
13954		BK	BOOK	Y	6	0007378912	13922587011
13955		BK	BOOK	Y	6	0007379005	5025
13956		BK	BOOK	Y	6	0007379021	1043894
13957		BK	BOOK	Y	11	0007379048	5026
13958		BK	BOOK	Y	10	0007382197	5027
13959		BK	BOOK	Y	17	0007382227	5028
13960		BK	BOOK	Y	19	0007382332	465304
13961		BK	BOOK	Y	133	000738274X	465306
13962		BK	BOOK	Y	12	0007382855	465302
13963		BK	BOOK	Y	35	0007382995	5029
13964		BK	BOOK	Y	35	0007383029	5030
13965		BK	BOOK	Y	35	0007383169	5031
13966		BK	BOOK	Y	35	000738422X	6343226011
13967		BK	BOOK	Y	12	0007384343	6343227011
13968		BK	BOOK	Y	34	0007384483	6343228011
13969		BK	BOOK	Y	34	0007384505	6343229011
13970		BK	BOOK	Y	34	0007386648	6343230011
13971		BK	BOOK	Y	12	0007387148	6343231011
13972		BK	BOOK	Y	12	0007388128	6343232011
13973		BK	BOOK	Y	12	0007388160	5041
13974		BK	BOOK	Y	12	0007389736	5032
13975		BK	BOOK	Y	540	0007389817	4853
13976		BK	BOOK	Y	195	0007389868	4854
13977		BK	BOOK	Y	795	0007391382	4861
13978		BK	BOOK	Y	745	0007391595	1196142
13979		BK	BOOK	Y	340	0007393563	4867
13980		BK	BOOK	Y	486	000739358X	4868
13981		BK	BOOK	Y	29	0007393644	15812871
13982		BK	BOOK	Y	195	0007394764	465224
13983		BK	BOOK	Y	340	0007395116	465226
13984		BK	BOOK	Y	340	000739523X	465228
13985		BK	BOOK	Y	486	0007395264	465232
13986		BK	BOOK	Y	395	0007395280	465238
13987		BK	BOOK	Y	360	0007395442	465240
13988		BK	BOOK	Y	505	0007395906	465236
13989		BK	BOOK	Y	306	0007396767	465258
13990		BK	BOOK	Y	435	0007398433	465260
13991		BK	BOOK	Y	535	0007398549	465262
13992		BK	BOOK	Y	595	0007398557	4869
13993		BK	BOOK	Y	19	0007410956	4870
13994		BK	BOOK	Y	29	0007411537	4871
13995		BK	BOOK	Y	14	0007411820	14278871
13996		BK	BOOK	Y	340	0007411952	5035
13997		BK	BOOK	Y	495	0007412118	15812171
13998		BK	BOOK	Y	14	0007412479	3825131
13999		BK	BOOK	Y	2	0007412622	6343223011
14000		BK	BOOK	Y	250	0007413491	4992
14001		BK	BOOK	Y	340	0007413629	4994
14002		BK	BOOK	Y	486	0007413785	11764653011
14003		BK	BOOK	Y	212	0007414021	6343224011
14004		BK	BOOK	Y	355	0007414099	6343233011
14005		BK	BOOK	Y	225	0007414900	6343234011
14006		BK	BOOK	Y	225	0007415508	6343235011
14007		BK	BOOK	Y	355	000741577X	6343240011
14008		BK	BOOK	Y	375	0007415915	11309338011
14009		BK	BOOK	Y	250	0007419023	15812221
14010		BK	BOOK	Y	580	000741904X	12559
14011		BK	BOOK	Y	250	0007419139	6343239011
14012		BK	BOOK	Y	355	0007419155	4990
14013		BK	BOOK	Y	540	0007419171	16244141
14014		BK	BOOK	Y	540	0007419317	15812211
14015		BK	BOOK	Y	395	0007419449	11357541011
14016		BK	BOOK	Y	250	0007419457	14279703011
14017		BK	BOOK	Y	250	000741949X	14279705011
14018		BK	BOOK	Y	395	0007419511	14279709011
14019		BK	BOOK	Y	486	0007419732	14279714011
14020		BK	BOOK	Y	306	0007419813	14279716011
14021		BK	BOOK	Y	29	000742017X	14279719011
14022		BK	BOOK	Y	195	0007420765	14279722011
14023		BK	BOOK	Y	576	0007420773	14279726011
14024		BK	BOOK	Y	495	0007421508	14279728011
14025		BK	BOOK	Y	306	0007421532	14279732011
14026		BK	BOOK	Y	15	0007423241	14279733011
14027		BK	BOOK	Y	225	0007423276	4456
14028		BK	BOOK	Y	22	0007423632	271590011
14029		BK	BOOK	Y	14	0007423810	4459
14030		BK	BOOK	Y	14	0007424221	16926936011
14031		BK	BOOK	Y	14	0007424604	4460
14032		BK	BOOK	Y	13	0007424914	4461
14033		BK	BOOK	Y	1645	0007424981	4462
14034		BK	BOOK	Y	1350	0007425031	16926937011
14035		BK	BOOK	Y	1645	0007425201	4463
14036		BK	BOOK	Y	1500	0007425597	4464
14037		BK	BOOK	Y	1200	0007425635	4466
14038		BK	BOOK	Y	495	0007426194	16926938011
14039		BK	BOOK	Y	14	0007426224	4468
14040		BK	BOOK	Y	950	000742695X	8417576011
